SubjectID,ActivityID,TrialNo,IsFall
4,18,4,False
4,18,5,False
4,18,6,False
4,19,1,False
4,19,2,False
4,19,5,False
4,19,6,False
4,20,1,False
4,20,2,False
4,20,5,False
4,20,6,False
4,21,1,False
4,21,2,False
4,21,5,False
4,21,6,False
4,22,1,False
4,22,3,False
4,23,1,False
4,23,3,False
4,24,1,False
4,24,3,False
4,25,1,False
4,25,3,False
4,26,3,False
4,26,4,False
4,27,3,False
4,27,4,False
4,28,3,False
4,28,4,False
4,29,2,False
4,30,2,False
4,31,2,False
4,32,2,False
4,33,2,False
4,34,2,False
4,35,2,False
4,36,2,False
4,37,2,False
4,38,2,False
4,39,2,False
4,40,2,False
4,41,1,False
4,41,2,False
4,41,3,False
4,41,4,False
4,41,5,False
4,41,6,False
4,41,7,False
4,41,8,False
4,41,9,False
4,41,10,False
4,41,11,False
4,41,12,False
4,41,13,False
4,41,14,False
4,42,1,False
4,42,2,False
4,42,3,False
4,42,4,False
4,42,5,False
4,42,6,False
4,42,8,False
4,42,9,False
4,42,10,False
4,42,11,False
4,42,13,False
4,42,14,False
4,43,1,False
4,43,3,False
4,44,1,False
4,44,3,False
4,1,1,False
4,1,2,False
4,2,1,False
4,2,2,False
4,3,1,False
4,3,2,False
4,4,1,False
4,4,2,False
4,5,1,False
4,5,2,False
4,6,1,False
4,6,2,False
4,7,1,False
4,7,2,False
4,8,1,False
4,8,2,False
4,9,1,False
4,9,2,False
4,10,1,False
4,11,1,False
4,11,2,False
4,12,1,False
4,12,2,False
4,13,5,False
4,13,6,False
4,13,7,False
4,13,8,False
4,13,9,False
4,13,10,False
4,13,11,False
4,13,12,False
4,14,5,False
4,14,6,False
4,14,7,False
4,14,8,False
4,14,9,False
4,14,10,False
4,14,11,False
4,14,12,False
4,15,2,False
4,15,3,False
4,16,3,False
4,16,4,False
4,16,5,False
4,16,6,False
4,17,3,False
4,17,4,False
4,17,5,False
4,17,6,False
4,18,3,False
4,18,4,False
4,18,5,False
4,18,6,False
4,19,5,False
4,19,6,False
4,20,1,False
4,20,5,False
4,20,6,False
4,21,5,False
4,21,6,False
4,22,3,False
4,23,1,False
4,23,3,False
4,24,3,False
4,25,3,False
4,26,3,False
4,26,4,False
4,27,3,False
4,27,4,False
4,28,3,False
4,29,2,False
4,30,2,False
4,31,2,False
4,32,2,False
4,33,2,False
4,34,2,False
4,35,2,False
4,36,2,False
4,37,2,False
4,38,2,False
4,39,2,False
4,40,2,False
4,41,1,False
4,41,3,False
4,41,4,False
4,41,5,False
4,41,6,False
4,41,7,False
4,41,8,False
4,41,9,False
4,41,10,False
4,41,11,False
4,41,12,False
4,41,13,False
4,41,14,False
4,42,1,False
4,42,2,False
4,42,3,False
4,42,4,False
4,42,5,False
4,42,7,False
4,42,8,False
4,42,9,False
4,42,12,False
4,42,13,False
4,42,14,False
4,43,3,False
4,44,3,False
4,13,5,False
4,13,6,False
4,13,8,False
4,13,9,False
4,13,11,False
4,13,12,False
4,14,5,False
4,14,6,False
4,14,7,False
4,14,8,False
4,14,9,False
4,14,10,False
4,14,11,False
4,14,12,False
4,15,2,False
4,15,3,False
4,16,3,False
4,16,4,False
4,16,5,False
4,16,6,False
4,17,3,False
4,17,4,False
4,17,5,False
4,17,6,False
4,18,4,False
4,18,5,False
4,19,1,False
4,19,5,False
4,19,6,False
4,20,1,False
4,20,5,False
4,20,6,False
4,21,1,False
4,21,2,False
4,21,5,False
4,22,3,False
4,23,3,False
4,24,3,False
4,25,3,False
4,26,3,False
4,26,4,False
4,27,3,False
4,27,4,False
4,28,3,False
4,28,4,False
4,29,2,False
4,30,2,False
4,31,2,False
4,32,2,False
4,33,2,False
4,34,2,False
4,35,2,False
4,36,2,False
4,37,2,False
4,38,2,False
4,39,2,False
4,40,2,False
4,41,1,False
4,41,2,False
4,41,4,False
4,41,5,False
4,41,6,False
4,41,7,False
4,41,8,False
4,41,9,False
4,42,1,False
4,42,2,False
4,42,3,False
4,42,4,False
4,42,5,False
4,42,7,False
4,42,8,False
4,42,9,False
4,42,10,False
4,42,11,False
4,42,12,False
4,42,13,False
4,42,14,False
4,43,3,False
4,44,1,False
4,44,3,False
5,13,1,False
5,13,2,False
5,13,3,False
5,13,4,False
5,13,5,False
5,13,6,False
5,13,7,False
5,13,8,False
5,13,9,False
5,13,10,False
5,13,11,False
5,13,12,False
5,14,1,False
5,14,2,False
5,14,3,False
5,14,4,False
5,14,5,False
5,14,6,False
5,14,7,False
5,14,8,False
5,14,9,False
5,14,10,False
5,14,11,False
5,14,12,False
5,15,1,False
5,15,2,False
5,15,3,False
5,16,1,False
5,16,2,False
5,16,3,False
5,16,4,False
5,16,5,False
5,16,6,False
5,17,1,False
5,17,2,False
5,17,3,False
5,17,4,False
5,17,5,False
5,17,6,False
5,18,1,False
5,18,2,False
5,18,3,False
5,18,4,False
5,18,5,False
5,18,6,False
5,19,1,False
5,19,2,False
5,19,3,False
5,19,4,False
5,19,5,False
5,19,6,False
5,20,1,False
5,20,2,False
5,20,3,False
5,20,4,False
5,20,5,False
5,20,6,False
5,21,1,False
5,21,2,False
5,21,3,False
5,21,4,False
5,21,5,False
5,21,6,False
5,22,1,False
5,22,2,False
5,22,3,False
5,23,1,False
5,23,2,False
5,23,3,False
5,24,1,False
5,24,2,False
5,24,3,False
5,25,1,False
5,25,2,False
5,25,3,False
5,26,1,False
5,26,2,False
5,26,3,False
5,26,4,False
5,27,1,False
5,27,2,False
5,27,3,False
5,27,4,False
5,28,1,False
5,28,2,False
5,28,3,False
5,28,4,False
5,29,1,False
5,29,2,False
5,30,1,False
5,30,2,False
5,31,1,False
5,31,2,False
5,32,1,False
5,32,2,False
5,33,1,False
5,33,2,False
5,34,1,False
5,34,2,False
5,35,1,False
5,35,2,False
5,36,1,False
5,36,2,False
5,37,1,False
5,37,2,False
5,38,1,False
5,38,2,False
5,39,1,False
5,39,2,False
5,40,1,False
5,40,2,False
5,43,1,False
5,43,2,False
5,43,3,False
5,44,1,False
5,44,2,False
5,44,3,False
5,101,1,True
5,101,2,True
5,102,1,True
5,102,2,True
5,103,1,True
5,103,2,True
5,104,1,True
5,104,2,True
5,105,1,True
5,105,2,True
5,106,1,True
5,106,2,True
5,107,1,True
5,107,2,True
5,107,3,True
5,107,4,True
5,108,2,True
5,108,3,True
5,108,4,True
5,109,1,True
5,109,2,True
5,111,1,True
5,112,1,True
5,113,1,True
5,113,2,True
5,114,1,True
5,115,1,True
5,116,1,True
5,117,1,True
5,118,1,True
5,119,1,True
5,119,2,True
5,120,1,True
5,120,2,True
5,121,1,True
5,121,2,True
5,122,1,True
5,122,2,True
5,123,1,True
5,123,2,True
5,124,2,True
5,125,1,True
5,125,2,True
5,126,1,True
5,127,1,True
5,127,2,True
5,127,4,True
5,128,1,True
5,128,2,True
5,128,3,True
5,128,4,True
5,129,1,True
5,130,1,True
5,131,1,True
5,131,2,True
5,132,1,True
5,133,1,True
5,134,1,True
5,134,2,True
5,1,1,False
5,1,2,False
5,1,3,False
5,1,4,False
5,2,1,False
5,2,2,False
5,2,3,False
5,2,4,False
5,3,1,False
5,3,2,False
5,3,3,False
5,3,4,False
5,4,1,False
5,4,2,False
5,4,3,False
5,4,4,False
5,5,1,False
5,5,2,False
5,5,3,False
5,5,4,False
5,6,1,False
5,6,2,False
5,6,3,False
5,6,4,False
5,7,1,False
5,7,2,False
5,7,3,False
5,7,4,False
5,8,1,False
5,8,2,False
5,8,3,False
5,8,4,False
5,9,1,False
5,9,2,False
5,9,3,False
5,9,4,False
5,10,1,False
5,10,2,False
5,11,1,False
5,11,2,False
5,11,3,False
5,11,4,False
5,12,1,False
5,12,2,False
5,12,3,False
5,12,4,False
5,13,1,False
5,13,2,False
5,13,3,False
5,13,4,False
5,13,5,False
5,13,6,False
5,13,7,False
5,13,8,False
5,13,9,False
5,13,10,False
5,13,11,False
5,13,12,False
5,14,1,False
5,14,2,False
5,14,3,False
5,14,4,False
5,14,5,False
5,14,6,False
5,14,7,False
5,14,8,False
5,14,9,False
5,14,10,False
5,14,11,False
5,14,12,False
5,15,1,False
5,15,2,False
5,15,3,False
5,16,1,False
5,16,2,False
5,16,3,False
5,16,4,False
5,16,5,False
5,16,6,False
5,17,1,False
5,17,2,False
5,17,3,False
5,17,4,False
5,17,5,False
5,17,6,False
5,18,1,False
5,18,2,False
5,18,3,False
5,18,4,False
5,18,5,False
5,18,6,False
5,19,1,False
5,19,2,False
5,19,3,False
5,19,4,False
5,19,5,False
5,19,6,False
5,20,1,False
5,20,2,False
5,20,3,False
5,20,4,False
5,20,5,False
5,20,6,False
5,21,1,False
5,21,2,False
5,21,3,False
5,21,4,False
5,21,5,False
5,21,6,False
5,22,1,False
5,22,2,False
5,22,3,False
5,23,1,False
5,23,2,False
5,23,3,False
5,24,1,False
5,24,2,False
5,24,3,False
5,25,1,False
5,25,2,False
5,25,3,False
5,26,1,False
5,26,2,False
5,26,3,False
5,26,4,False
5,27,1,False
5,27,2,False
5,27,3,False
5,27,4,False
5,28,1,False
5,28,2,False
5,28,3,False
5,28,4,False
5,29,1,False
5,29,2,False
5,30,1,False
5,30,2,False
5,31,1,False
5,31,2,False
5,32,1,False
5,32,2,False
5,33,1,False
5,33,2,False
5,34,1,False
5,34,2,False
5,35,1,False
5,35,2,False
5,36,1,False
5,36,2,False
5,37,1,False
5,37,2,False
5,38,1,False
5,38,2,False
5,39,1,False
5,39,2,False
5,40,1,False
5,40,2,False
5,43,1,False
5,43,2,False
5,43,3,False
5,44,1,False
5,44,2,False
5,44,3,False
5,101,1,True
5,102,1,True
5,102,2,True
5,103,1,True
5,103,2,True
5,104,1,True
5,104,2,True
5,105,1,True
5,105,2,True
5,106,1,True
5,106,2,True
5,107,2,True
5,107,3,True
5,108,1,True
5,108,2,True
5,108,4,True
5,109,1,True
5,109,2,True
5,110,1,True
5,111,1,True
5,113,1,True
5,113,2,True
5,114,1,True
5,114,2,True
5,115,1,True
5,116,1,True
5,117,1,True
5,118,1,True
5,119,1,True
5,119,2,True
5,120,1,True
5,121,1,True
5,121,2,True
5,122,2,True
5,123,1,True
5,123,2,True
5,124,1,True
5,124,2,True
5,125,1,True
5,125,2,True
5,126,1,True
5,127,1,True
5,127,2,True
5,127,3,True
5,127,4,True
5,128,2,True
5,129,1,True
5,130,1,True
5,131,1,True
5,131,2,True
5,132,1,True
5,133,1,True
5,134,1,True
5,13,1,False
5,13,2,False
5,13,3,False
5,13,4,False
5,13,5,False
5,13,6,False
5,13,7,False
5,13,8,False
5,13,9,False
5,13,10,False
5,13,11,False
5,13,12,False
5,14,1,False
5,14,2,False
5,14,3,False
5,14,4,False
5,14,5,False
5,14,6,False
5,14,7,False
5,14,8,False
5,14,9,False
5,14,10,False
5,14,11,False
5,14,12,False
5,15,1,False
5,15,2,False
5,15,3,False
5,16,1,False
5,16,2,False
5,16,3,False
5,16,4,False
5,16,5,False
5,16,6,False
5,17,1,False
5,17,2,False
5,17,3,False
5,17,4,False
5,17,5,False
5,17,6,False
5,18,1,False
5,18,2,False
5,18,3,False
5,18,4,False
5,18,5,False
5,18,6,False
5,19,1,False
5,19,2,False
5,19,3,False
5,19,4,False
5,19,5,False
5,19,6,False
5,20,1,False
5,20,2,False
5,20,3,False
5,20,4,False
5,20,5,False
5,20,6,False
5,21,1,False
5,21,2,False
5,21,3,False
5,21,4,False
5,21,5,False
5,21,6,False
5,22,1,False
5,22,2,False
5,22,3,False
5,23,1,False
5,23,2,False
5,23,3,False
5,24,1,False
5,24,2,False
5,24,3,False
5,25,1,False
5,25,2,False
5,25,3,False
5,26,1,False
5,26,2,False
5,26,3,False
5,26,4,False
5,27,1,False
5,27,2,False
5,27,3,False
5,27,4,False
5,28,1,False
5,28,2,False
5,28,3,False
5,28,4,False
5,29,1,False
5,29,2,False
5,30,1,False
5,30,2,False
5,31,1,False
5,31,2,False
5,32,1,False
5,32,2,False
5,33,1,False
5,33,2,False
5,34,1,False
5,34,2,False
5,35,1,False
5,35,2,False
5,36,1,False
5,36,2,False
5,37,1,False
5,37,2,False
5,38,1,False
5,38,2,False
5,39,1,False
5,39,2,False
5,40,1,False
5,40,2,False
5,43,1,False
5,43,2,False
5,43,3,False
5,44,1,False
5,44,2,False
5,44,3,False
5,101,1,True
5,101,2,True
5,102,1,True
5,103,1,True
5,103,2,True
5,104,1,True
5,105,1,True
5,105,2,True
5,106,1,True
5,106,2,True
5,107,1,True
5,107,2,True
5,107,3,True
5,107,4,True
5,108,2,True
5,109,1,True
5,110,1,True
5,111,1,True
5,113,1,True
5,113,2,True
5,114,1,True
5,114,2,True
5,121,1,True
5,121,2,True
5,122,1,True
5,123,1,True
5,123,2,True
5,124,2,True
5,125,1,True
5,125,2,True
5,126,1,True
5,132,1,True
5,134,1,True
5,134,2,True
6,1,1,False
6,1,2,False
6,1,3,False
6,1,4,False
6,2,1,False
6,2,2,False
6,2,3,False
6,2,4,False
6,3,1,False
6,3,2,False
6,3,3,False
6,3,4,False
6,4,1,False
6,4,2,False
6,4,3,False
6,4,4,False
6,5,1,False
6,5,2,False
6,5,3,False
6,5,4,False
6,6,1,False
6,6,2,False
6,6,3,False
6,6,4,False
6,7,1,False
6,7,2,False
6,7,3,False
6,7,4,False
6,8,1,False
6,8,2,False
6,8,3,False
6,8,4,False
6,9,1,False
6,9,2,False
6,9,3,False
6,9,4,False
6,10,1,False
6,10,2,False
6,11,1,False
6,11,2,False
6,11,3,False
6,11,4,False
6,12,1,False
6,12,2,False
6,12,3,False
6,12,4,False
6,13,1,False
6,13,2,False
6,13,3,False
6,13,4,False
6,13,5,False
6,13,6,False
6,13,7,False
6,13,8,False
6,13,9,False
6,13,10,False
6,13,11,False
6,13,12,False
6,14,1,False
6,14,2,False
6,14,3,False
6,14,4,False
6,14,5,False
6,14,6,False
6,14,7,False
6,14,8,False
6,14,9,False
6,14,10,False
6,14,11,False
6,14,12,False
6,15,1,False
6,15,2,False
6,15,3,False
6,16,1,False
6,16,2,False
6,16,3,False
6,16,4,False
6,16,5,False
6,16,6,False
6,17,1,False
6,17,2,False
6,17,3,False
6,17,4,False
6,17,5,False
6,17,6,False
6,18,1,False
6,18,2,False
6,18,3,False
6,18,4,False
6,18,5,False
6,18,6,False
6,19,1,False
6,19,2,False
6,19,3,False
6,19,4,False
6,19,5,False
6,19,6,False
6,20,1,False
6,20,2,False
6,20,3,False
6,20,4,False
6,20,5,False
6,20,6,False
6,21,1,False
6,21,2,False
6,21,3,False
6,21,4,False
6,21,5,False
6,21,6,False
6,22,1,False
6,22,2,False
6,22,3,False
6,23,1,False
6,23,2,False
6,23,3,False
6,24,1,False
6,24,2,False
6,24,3,False
6,25,1,False
6,25,2,False
6,25,3,False
6,26,1,False
6,26,2,False
6,26,3,False
6,26,4,False
6,27,1,False
6,27,2,False
6,27,3,False
6,27,4,False
6,28,1,False
6,28,2,False
6,28,3,False
6,28,4,False
6,29,1,False
6,29,2,False
6,30,1,False
6,30,2,False
6,31,1,False
6,31,2,False
6,32,1,False
6,32,2,False
6,33,1,False
6,33,2,False
6,34,1,False
6,34,2,False
6,35,1,False
6,35,2,False
6,36,1,False
6,36,2,False
6,37,1,False
6,37,2,False
6,38,1,False
6,38,2,False
6,39,1,False
6,39,2,False
6,40,1,False
6,40,2,False
6,43,1,False
6,43,2,False
6,43,3,False
6,44,1,False
6,44,2,False
6,44,3,False
6,101,1,True
6,101,2,True
6,102,1,True
6,102,2,True
6,103,1,True
6,103,2,True
6,105,1,True
6,105,2,True
6,105,3,True
6,105,4,True
6,105,5,True
6,107,1,True
6,107,2,True
6,107,3,True
6,107,4,True
6,108,1,True
6,108,2,True
6,108,3,True
6,108,4,True
6,109,1,True
6,109,2,True
6,109,3,True
6,109,4,True
6,109,5,True
6,111,1,True
6,112,1,True
6,113,1,True
6,113,2,True
6,114,1,True
6,114,2,True
6,115,1,True
6,116,1,True
6,117,1,True
6,119,1,True
6,119,2,True
6,120,1,True
6,120,2,True
6,121,1,True
6,121,2,True
6,122,2,True
6,123,1,True
6,123,2,True
6,124,1,True
6,124,2,True
6,125,1,True
6,125,2,True
6,125,3,True
6,125,4,True
6,125,5,True
6,126,1,True
6,126,2,True
6,127,1,True
6,127,2,True
6,127,3,True
6,127,4,True
6,127,5,True
6,127,6,True
6,128,1,True
6,128,2,True
6,128,3,True
6,128,5,True
6,128,6,True
6,129,1,True
6,130,1,True
6,131,1,True
6,131,2,True
6,132,1,True
6,133,1,True
6,134,1,True
6,134,2,True
6,135,2,True
7,13,1,False
7,13,2,False
7,13,3,False
7,13,4,False
7,13,5,False
7,13,6,False
7,13,7,False
7,13,8,False
7,13,9,False
7,13,10,False
7,13,11,False
7,13,12,False
7,14,1,False
7,14,2,False
7,14,3,False
7,14,4,False
7,14,5,False
7,14,6,False
7,14,7,False
7,14,8,False
7,14,9,False
7,14,10,False
7,14,11,False
7,14,12,False
7,15,1,False
7,15,2,False
7,15,3,False
7,16,1,False
7,16,2,False
7,16,3,False
7,16,4,False
7,16,5,False
7,16,6,False
7,17,1,False
7,17,2,False
7,17,3,False
7,17,4,False
7,17,5,False
7,17,6,False
7,18,1,False
7,18,2,False
7,18,3,False
7,18,4,False
7,18,5,False
7,18,6,False
7,19,1,False
7,19,2,False
7,19,3,False
7,19,4,False
7,19,5,False
7,19,6,False
7,20,1,False
7,20,2,False
7,20,3,False
7,20,4,False
7,20,5,False
7,20,6,False
7,21,1,False
7,21,2,False
7,21,3,False
7,21,4,False
7,21,5,False
7,21,6,False
7,22,1,False
7,22,2,False
7,22,3,False
7,23,1,False
7,23,2,False
7,23,3,False
7,24,1,False
7,24,2,False
7,24,3,False
7,25,1,False
7,25,2,False
7,25,3,False
7,26,1,False
7,26,2,False
7,26,3,False
7,26,4,False
7,27,1,False
7,27,2,False
7,27,3,False
7,27,4,False
7,28,1,False
7,28,2,False
7,28,3,False
7,28,4,False
7,29,1,False
7,29,2,False
7,30,1,False
7,30,2,False
7,31,1,False
7,31,2,False
7,32,1,False
7,32,2,False
7,33,1,False
7,33,2,False
7,34,1,False
7,34,2,False
7,35,1,False
7,35,2,False
7,36,1,False
7,36,2,False
7,37,1,False
7,37,2,False
7,38,1,False
7,38,2,False
7,39,1,False
7,39,2,False
7,40,1,False
7,40,2,False
7,43,1,False
7,43,2,False
7,43,3,False
7,44,1,False
7,44,2,False
7,44,3,False
7,101,1,True
7,101,2,True
7,102,1,True
7,102,2,True
7,103,1,True
7,103,2,True
7,104,1,True
7,104,2,True
7,105,1,True
7,105,2,True
7,106,1,True
7,106,2,True
7,107,1,True
7,107,2,True
7,107,3,True
7,107,4,True
7,108,1,True
7,108,2,True
7,108,3,True
7,108,4,True
7,109,1,True
7,109,2,True
7,110,1,True
7,112,1,True
7,113,1,True
7,113,2,True
7,114,1,True
7,114,2,True
7,115,1,True
7,116,1,True
7,117,1,True
7,118,1,True
7,119,1,True
7,119,2,True
7,120,1,True
7,120,2,True
7,121,1,True
7,121,2,True
7,122,1,True
7,122,2,True
7,123,1,True
7,123,2,True
7,124,1,True
7,124,2,True
7,125,1,True
7,125,2,True
7,126,1,True
7,126,2,True
7,127,1,True
7,127,2,True
7,127,3,True
7,127,4,True
7,128,1,True
7,128,2,True
7,128,3,True
7,128,4,True
7,129,1,True
7,130,1,True
7,131,1,True
7,131,2,True
7,132,1,True
7,133,1,True
7,134,1,True
7,134,2,True
7,135,1,True
7,135,2,True
7,13,1,False
7,13,2,False
7,13,3,False
7,13,4,False
7,13,5,False
7,13,6,False
7,13,7,False
7,13,8,False
7,13,9,False
7,13,10,False
7,13,11,False
7,13,12,False
7,14,1,False
7,14,2,False
7,14,3,False
7,14,4,False
7,14,5,False
7,14,6,False
7,14,7,False
7,14,8,False
7,14,9,False
7,14,10,False
7,14,11,False
7,14,12,False
7,15,1,False
7,15,2,False
7,15,3,False
7,16,1,False
7,16,2,False
7,16,3,False
7,16,4,False
7,16,5,False
7,16,6,False
7,17,1,False
7,17,2,False
7,17,3,False
7,17,4,False
7,17,5,False
7,17,6,False
7,18,1,False
7,18,2,False
7,18,3,False
7,18,4,False
7,18,5,False
7,18,6,False
7,19,1,False
7,19,2,False
7,19,3,False
7,19,4,False
7,19,5,False
7,19,6,False
7,20,1,False
7,20,2,False
7,20,3,False
7,20,4,False
7,20,5,False
7,20,6,False
7,21,1,False
7,21,2,False
7,21,3,False
7,21,4,False
7,21,5,False
7,21,6,False
7,22,1,False
7,22,2,False
7,22,3,False
7,23,1,False
7,23,2,False
7,23,3,False
7,24,1,False
7,24,2,False
7,24,3,False
7,25,1,False
7,25,2,False
7,25,3,False
7,26,1,False
7,26,2,False
7,26,3,False
7,26,4,False
7,27,1,False
7,27,2,False
7,27,3,False
7,27,4,False
7,28,1,False
7,28,2,False
7,28,3,False
7,28,4,False
7,29,1,False
7,29,2,False
7,30,1,False
7,30,2,False
7,31,1,False
7,31,2,False
7,32,1,False
7,32,2,False
7,33,1,False
7,33,2,False
7,34,1,False
7,34,2,False
7,35,1,False
7,35,2,False
7,36,1,False
7,36,2,False
7,37,1,False
7,37,2,False
7,38,1,False
7,38,2,False
7,39,1,False
7,39,2,False
7,40,1,False
7,40,2,False
7,43,1,False
7,43,2,False
7,43,3,False
7,44,1,False
7,44,2,False
7,44,3,False
7,101,1,True
7,101,2,True
7,102,1,True
7,102,2,True
7,103,1,True
7,103,2,True
7,104,1,True
7,104,2,True
7,105,1,True
7,105,2,True
7,106,1,True
7,106,2,True
7,107,1,True
7,107,2,True
7,107,3,True
7,107,4,True
7,108,1,True
7,108,2,True
7,108,3,True
7,108,4,True
7,109,1,True
7,109,2,True
7,110,1,True
7,110,2,True
7,111,1,True
7,112,1,True
7,113,1,True
7,113,2,True
7,114,1,True
7,114,2,True
7,115,1,True
7,116,1,True
7,117,1,True
7,118,1,True
7,119,1,True
7,119,2,True
7,120,1,True
7,120,2,True
7,121,1,True
7,121,2,True
7,122,1,True
7,122,2,True
7,123,1,True
7,123,2,True
7,124,1,True
7,124,2,True
7,125,1,True
7,125,2,True
7,126,1,True
7,126,2,True
7,127,1,True
7,127,2,True
7,127,3,True
7,127,4,True
7,128,1,True
7,128,2,True
7,128,3,True
7,129,1,True
7,130,1,True
7,131,1,True
7,131,2,True
7,132,1,True
7,133,1,True
7,134,1,True
7,134,2,True
7,135,1,True
7,135,2,True
8,13,1,False
8,13,2,False
8,13,3,False
8,13,4,False
8,13,5,False
8,13,6,False
8,13,7,False
8,13,8,False
8,13,9,False
8,13,10,False
8,13,11,False
8,13,12,False
8,14,1,False
8,14,2,False
8,14,3,False
8,14,4,False
8,14,5,False
8,14,6,False
8,14,7,False
8,14,8,False
8,14,9,False
8,14,10,False
8,14,11,False
8,14,12,False
8,15,1,False
8,15,2,False
8,15,3,False
8,16,1,False
8,16,2,False
8,16,3,False
8,16,4,False
8,16,5,False
8,16,6,False
8,17,1,False
8,17,2,False
8,17,3,False
8,17,4,False
8,17,5,False
8,17,6,False
8,18,1,False
8,18,2,False
8,18,3,False
8,18,4,False
8,18,5,False
8,18,6,False
8,19,2,False
8,19,3,False
8,19,4,False
8,19,5,False
8,19,6,False
8,20,2,False
8,20,3,False
8,20,4,False
8,20,5,False
8,20,6,False
8,21,1,False
8,21,2,False
8,21,3,False
8,21,4,False
8,21,5,False
8,21,6,False
8,22,1,False
8,22,2,False
8,22,3,False
8,23,1,False
8,23,2,False
8,23,3,False
8,24,1,False
8,24,2,False
8,24,3,False
8,25,1,False
8,25,2,False
8,26,1,False
8,26,2,False
8,26,3,False
8,26,4,False
8,27,1,False
8,27,2,False
8,27,3,False
8,27,4,False
8,28,1,False
8,28,2,False
8,28,3,False
8,28,4,False
8,29,1,False
8,29,2,False
8,30,1,False
8,30,2,False
8,31,1,False
8,31,2,False
8,32,1,False
8,32,2,False
8,33,1,False
8,33,2,False
8,34,1,False
8,34,2,False
8,35,1,False
8,35,2,False
8,36,1,False
8,36,2,False
8,37,1,False
8,37,2,False
8,38,1,False
8,38,2,False
8,39,1,False
8,39,2,False
8,40,1,False
8,40,2,False
8,43,1,False
8,43,2,False
8,43,3,False
8,44,1,False
8,44,2,False
8,44,3,False
8,101,1,True
8,101,2,True
8,102,1,True
8,102,2,True
8,103,1,True
8,103,2,True
8,104,1,True
8,104,2,True
8,105,1,True
8,105,2,True
8,106,1,True
8,107,1,True
8,107,2,True
8,107,3,True
8,107,4,True
8,108,1,True
8,108,2,True
8,108,3,True
8,108,4,True
8,109,1,True
8,109,2,True
8,110,1,True
8,110,2,True
8,111,1,True
8,112,1,True
8,113,1,True
8,113,2,True
8,114,1,True
8,114,2,True
8,115,1,True
8,116,1,True
8,117,1,True
8,118,1,True
8,119,1,True
8,119,2,True
8,120,1,True
8,120,2,True
8,121,1,True
8,121,2,True
8,122,1,True
8,122,2,True
8,123,1,True
8,123,2,True
8,124,1,True
8,124,2,True
8,125,1,True
8,125,2,True
8,126,2,True
8,127,1,True
8,127,2,True
8,128,1,True
8,128,2,True
8,129,1,True
8,130,1,True
8,131,1,True
8,131,2,True
8,132,1,True
8,133,1,True
8,134,1,True
8,134,2,True
8,135,1,True
8,135,2,True
8,13,1,False
8,13,2,False
8,13,3,False
8,13,4,False
8,13,5,False
8,13,6,False
8,13,7,False
8,13,8,False
8,13,9,False
8,13,10,False
8,13,11,False
8,13,12,False
8,14,1,False
8,14,2,False
8,14,3,False
8,14,4,False
8,14,5,False
8,14,6,False
8,14,7,False
8,14,8,False
8,14,10,False
8,14,11,False
8,14,12,False
8,15,1,False
8,15,2,False
8,15,3,False
8,16,1,False
8,16,2,False
8,16,3,False
8,16,4,False
8,16,5,False
8,16,6,False
8,17,1,False
8,17,2,False
8,17,3,False
8,17,4,False
8,17,5,False
8,17,6,False
8,18,1,False
8,18,2,False
8,18,3,False
8,18,4,False
8,18,5,False
8,18,6,False
8,19,2,False
8,19,4,False
8,19,5,False
8,20,3,False
8,20,5,False
8,20,6,False
8,21,5,False
8,21,6,False
8,22,2,False
8,22,3,False
8,23,3,False
8,24,2,False
8,26,1,False
8,26,2,False
8,26,3,False
8,26,4,False
8,27,1,False
8,27,2,False
8,27,3,False
8,28,1,False
8,28,2,False
8,28,3,False
8,28,4,False
8,29,1,False
8,29,2,False
8,30,1,False
8,30,2,False
8,31,1,False
8,31,2,False
8,32,1,False
8,32,2,False
8,33,1,False
8,33,2,False
8,34,1,False
8,34,2,False
8,35,1,False
8,35,2,False
8,36,1,False
8,36,2,False
8,37,1,False
8,37,2,False
8,38,1,False
8,38,2,False
8,39,1,False
8,39,2,False
8,40,1,False
8,40,2,False
8,44,2,False
8,44,3,False
8,103,2,True
8,105,1,True
8,108,3,True
8,108,4,True
8,109,1,True
8,109,2,True
8,110,1,True
8,110,2,True
8,114,1,True
8,120,1,True
8,120,2,True
8,121,1,True
8,123,1,True
8,127,2,True
8,128,2,True
8,129,1,True
9,13,1,False
9,13,2,False
9,13,3,False
9,13,4,False
9,13,5,False
9,13,6,False
9,13,7,False
9,13,8,False
9,13,9,False
9,13,10,False
9,13,11,False
9,13,12,False
9,14,1,False
9,14,2,False
9,14,3,False
9,14,4,False
9,14,5,False
9,14,6,False
9,14,7,False
9,14,8,False
9,14,9,False
9,14,10,False
9,14,11,False
9,14,12,False
9,15,1,False
9,15,2,False
9,15,3,False
9,16,1,False
9,16,2,False
9,16,3,False
9,16,4,False
9,16,5,False
9,16,6,False
9,17,1,False
9,17,2,False
9,17,3,False
9,17,4,False
9,17,5,False
9,17,6,False
9,18,1,False
9,18,2,False
9,18,3,False
9,18,4,False
9,18,5,False
9,18,6,False
9,19,1,False
9,19,2,False
9,19,3,False
9,19,4,False
9,19,6,False
9,20,2,False
9,20,3,False
9,20,4,False
9,20,5,False
9,20,6,False
9,21,1,False
9,21,2,False
9,21,3,False
